LocalCellName,datetime,RRC.ConnEstabSucc,RRC.ConnEstabAtt,RRC.Setup,RRC.ConnMax,MM.HoExeIntraFreqSuccOut,MM.HoExeIntraFreqReqOut,MM.HoExeIntraFreqSucc,MM.HoExeIntraFreqAtt,MM.HoExecInterFreqReqOut.Cov,MM.HoExeInterFreqSuccOut.Cov,MM.HoPrepInterFreqReqOut.Cov,MM.HoExeInterFreqReqOut,MM.HoExeInterFreqSuccOut,MM.HoPrepInterFreqReqOut,MM.HoPrepIntraFreqReqOut,MM.HoFailIn.Admit,MM.HoExeIntraFreqPrepReqIn,MM.Redirection.Blind,MM.Redirection.Cov,CARR.WBCQIDist.Bin0,CARR.WBCQIDist.Bin1,CARR.WBCQIDist.Bin2,CARR.WBCQIDist.Bin3,CARR.WBCQIDist.Bin4,CARR.WBCQIDist.Bin5,CARR.WBCQIDist.Bin6,CARR.WBCQIDist.Bin7,CARR.WBCQIDist.Bin8,CARR.WBCQIDist.Bin9,CARR.WBCQIDist.Bin10,CARR.WBCQIDist.Bin11,CARR.WBCQIDist.Bin12,CARR.WBCQIDist.Bin13,CARR.WBCQIDist.Bin14,CARR.WBCQIDist.Bin15,ThpVolDl,ThpVolUl,ThpTimeDl,ThpTimeUl,CellUnavail.System,CellUnavail.Manual,CellUnavail.EnergySaving,UECNTX.Est.Att,UECNTX.Est.Succ,UECNTX.Rem
Cell_14,day 22 17:00:00,747,759,759,60,70,68,97,97,62,55,62,57,54,57,67,0,97,21,21,545,1960,1286,3349,6988,25303,73771,121629,217133,315091,307616,263169,174133,123735,67880,57663,79149453.16,2283227.25,1130869000,448758000,0,0,0,744,703,4
Cell_14,day 22 18:00:00,895,929,930,61,28,28,56,56,75,75,75,74,71,74,28,0,56,22,22,1005,583,850,2979,7159,23849,67513,110908,178366,264604,277048,257745,203865,141145,71983,63708,75113317.72,2856216.68,1131728000,515838500,0,0,0,873,866,3
Cell_14,day 22 19:00:00,709,715,715,59,26,26,70,70,74,74,74,74,73,73,26,0,70,27,27,1613,862,849,2865,6670,23738,59986,112569,181253,267349,270030,236033,158868,117709,64349,38192,73269571.22,2544973.82,1065446000,553469000,0,0,0,703,677,2
Cell_14,day 22 20:00:00,709,715,715,58,26,26,64,64,65,60,65,64,60,64,26,0,64,7,7,1958,862,759,2760,7054,23763,57927,113737,194546,280689,290490,244186,193772,156213,60963,36692,65717625.79,2155989.58,1011169500,553469000,0,0,0,652,667,3
Cell_14,day 22 21:00:00,645,646,646,55,9,9,40,40,50,48,50,50,49,50,9,0,40,9,9,1139,1029,723,2291,5434,22030,41089,104335,164992,247511,282543,264811,187026,134724,57730,42874,68223361.3,3464535.39,1002312500,519499500,0,0,0,592,579,2
Cell_14,day 22 22:00:00,520,520,518,48,7,7,12,12,155,163,133,137,163,133,7,0,13,7,7,584,637,731,2283,4982,17735,21951,76269,137297,213900,185740,194834,163018,118119,59579,50139,21122758.5,3234471.13,847835000,128942500,0,0,0,518,489,3
Cell_14,day 22 23:00:00,425,426,426,37,1,1,17,17,38,28,31,29,33,29,1,0,17,12,12,835,319,537,1090,2742,8622,27696,66509,86993,132672,161423,143472,111744,85770,66167,57954,89250362.6,6311469.42,804791000,463277500,0,0,0,401,395,2
Cell_14,day 23 00:00:00,459,460,274,27,0,0,11,11,44,43,44,44,42,43,0,0,11,6,6,257,397,101,800,1271,7786,10639,34777,62648,81195,89467,140348,77857,51805,43785,6181,12459974.74,1475380.47,121751000,40987000,0,0,0,295,292,2
Cell_14,day 23 01:00:00,340,340,338,24,7,7,1,1,6,6,6,6,6,6,7,0,1,6,6,609,116,685,938,2050,6257,13452,36341,64789,79298,96354,112443,60839,47511,36174,21654,28273538.47,406941.91,470043500,288883000,0,0,0,332,341,1
Cell_14,day 23 02:00:00,313,312,307,22,0,0,21,21,26,26,26,26,26,26,0,0,21,6,6,90,464,2279,2914,4368,5093,8807,28437,58708,68594,52333,122755,76918,17374,17709,51298,22246062.14,557646.12,360692500,172051500,0,0,0,275,292,2
Cell_14,day 23 03:00:00,283,296,283,22,2,2,28,28,26,26,26,26,26,26,2,0,28,9,9,60,692,855,2157,1219,5417,10479,25242,31893,56314,61108,78039,55753,29296,15047,35960,18113912.84,557646.12,216306000,63757500,0,0,0,283,284,1
Cell_14,day 23 04:00:00,363,369,369,26,1,1,53,53,25,25,25,25,24,25,1,0,54,10,10,148,205,1073,1716,3257,5918,24146,47052,46379,143873,59839,65030,63565,31072,10941,7869,24393043.01,443420.4,446374500,145763500,0,0,0,317,308,0
Cell_14,day 23 05:00:00,321,323,321,34,9,9,586,105,25,44,42,26,28,28,9,0,582,6,6,179,1217,434,3167,4006,10021,23670,38368,70907,134871,91106,98806,60256,23165,17709,6745,23260380.81,964705.04,546611000,202829500,0,0,0,300,298,2
Cell_14,day 23 06:00:00,343,349,352,40,7,7,22,22,29,29,29,29,29,29,7,0,22,19,19,559,3419,371,788,1932,17955,39607,74545,109275,136703,137897,136076,109794,62598,45717,34339,44008275.14,1118412.2,725253000,322176500,0,0,0,333,341,1
Cell_14,day 23 07:00:00,405,410,410,40,17,17,35,35,22,23,22,22,22,22,18,0,35,19,19,126,692,164,978,3215,7538,20105,31970,42862,84672,81139,69028,53122,49774,33122,25999,18833823.41,575725.74,263096000,144340500,0,0,0,339,350,2
Cell_14,day 23 08:00:00,591,587,590,38,19,19,56,56,57,57,58,57,57,57,19,0,56,7,7,186,317,298,1315,3871,14359,34112,66323,102107,151101,149886,139945,111744,97758,56438,51024,43915528.12,1464148.72,570719000,305917500,0,0,0,574,557,3
Cell_14,day 23 09:00:00,669,678,679,47,20,20,67,67,66,65,66,66,65,66,20,0,67,7,7,784,392,350,1518,4151,17589,44252,80954,129390,173430,186430,182353,145278,114152,67492,69126,62183001.45,1938760.88,696746500,356123500,0,0,0,616,612,2
Cell_14,day 23 10:00:00,568,572,572,40,19,19,58,58,47,47,47,47,47,47,19,0,58,14,14,198,253,241,1392,3433,13883,31144,62265,76056,136151,162798,141083,109602,88978,61219,64464,37608527.3,2300982.12,423463000,313151500,0,0,0,556,534,2
Cell_14,day 23 11:00:00,804,804,805,43,50,50,87,87,51,53,51,52,51,51,50,0,87,27,27,671,528,481,1489,4240,16516,38908,77833,116962,155952,158914,162411,114398,106483,81969,83024,36050127.05,1539370.27,478634000,299577000,0,0,0,788,734,2
Cell_14,day 23 12:00:00,663,670,671,48,54,52,78,79,31,30,31,31,31,31,52,0,79,16,16,564,2227,477,1961,4587,16214,36722,83759,142640,184571,222822,203944,144776,140131,63482,96445,59069241.28,2181345.34,891686500,398519500,0,0,0,649,635,2
Cell_14,day 23 13:00:00,853,859,866,49,39,39,79,79,46,46,47,46,46,46,39,0,79,11,11,1002,517,381,1833,4494,18507,41840,79138,128392,194539,221413,195814,160154,135868,84710,91998,58683696.5,2947504.42,909871500,493998500,0,0,0,843,829,3
Cell_14,day 23 14:00:00,950,957,953,63,47,47,94,94,79,79,79,78,78,78,47,0,95,15,15,820,702,459,2396,6534,22259,51403,90186,143737,207904,222822,193430,168608,129803,66729,101429,51818115.63,2366834.42,821070500,462267500,0,0,0,950,938,4
Cell_14,day 23 15:00:00,834,837,878,51,16,16,56,56,68,60,68,63,57,62,16,0,56,21,21,922,594,853,2920,6412,16096,53904,91280,136444,218108,249570,252855,190276,135882,76249,84087,58710814.65,3210282.99,932369000,561479000,0,0,0,814,805,3
Cell_14,day 23 16:00:00,786,789,790,54,45,45,75,75,62,61,62,60,57,60,45,0,75,23,23,1076,485,544,2067,4319,17354,41150,82504,129968,204663,223062,251985,197403,146278,83638,96445,65764219.98,2469528.3,854453000,432607500,0,0,0,739,703,2
Cell_14,day 23 17:00:00,764,771,771,60,48,48,93,93,57,40,41,56,46,48,48,0,93,17,17,2849,895,1029,3709,9981,20022,51960,107577,174193,270673,303534,312204,197403,164232,89548,81309,70995449.08,2454236.7,988727000,444179500,0,0,0,768,731,2
Cell_14,day 23 18:00:00,996,1016,1000,59,25,25,74,75,66,65,66,65,65,65,25,0,75,18,18,2062,721,914,2437,5993,20621,53346,141089,197101,279643,290503,280058,221540,158932,102290,96685,70687733.01,2078694.17,1132803000,472796000,0,0,0,966,951,4
Cell_14,day 23 19:00:00,725,715,715,60,33,33,95,95,86,86,86,85,86,85,33,0,97,16,16,841,744,889,2832,6453,20848,58455,125837,220036,269775,278727,270694,195399,151492,81238,50688,66977971.42,2535977.32,1131728000,491488500,0,0,0,708,702,4
Cell_14,day 23 20:00:00,627,631,631,69,38,39,66,66,21,22,21,18,14,18,39,0,64,26,31,1010,884,940,3422,8275,28985,76267,141033,228403,360937,327607,328595,221359,173224,113280,59576,108100988.51,4659719.11,1530042000,704842000,0,0,0,598,595,2
Cell_14,day 23 21:00:00,539,545,545,59,25,25,69,69,58,57,58,57,56,57,25,0,69,8,8,1589,849,1052,3121,6999,22650,61859,104216,175261,303097,303436,288594,218588,160009,85354,44147,75689178.38,1941490.13,1158475000,545560000,0,0,0,531,521,2
Cell_14,day 23 22:00:00,449,491,487,51,1,1,11,11,26,20,26,26,17,26,1,0,11,10,10,627,692,685,2000,4173,17209,33302,67468,139290,203979,235451,247573,145359,143561,86224,44428,12459974.74,1862293.34,121751000,410243000,0,0,0,482,439,1
Cell_14,day 23 23:00:00,340,383,337,37,0,0,17,17,20,23,20,23,23,23,0,0,17,4,4,807,481,516,1748,3282,12383,33168,68417,119676,193351,177201,156685,122986,93976,56368,50531,61509579.95,2232281.24,703399000,375302500,0,0,0,332,350,2
Cell_14,day 24 00:00:00,377,381,369,37,5,5,12,12,6,6,6,6,6,6,5,0,12,2,2,147,90,354,1165,2561,12213,29700,59537,77796,108476,116489,132415,97073,62598,85570,66862,73309694.86,1231946.54,895778500,317799000,0,0,0,372,358,1
Cell_14,day 24 01:00:00,285,287,283,24,18,18,28,28,17,17,17,18,17,18,18,0,28,3,3,59,125,834,990,1399,4540,15843,29335,62921,105095,97500,51661,52736,42531,30395,29330,36789651.24,571551.94,912600000,31454000,0,0,0,270,270,3
Cell_14,day 24 02:00:00,262,269,266,19,0,0,1,1,11,11,11,11,11,11,0,0,1,5,5,24,67,123,435,1069,2215,27781,27194,30816,61396,101135,66387,52105,51429,22423,6649,27589759.78,317185.04,847835000,123504000,0,0,0,256,254,3
Cell_14,day 24 03:00:00,253,254,253,24,5,5,15,15,15,15,15,15,15,15,5,0,15,3,3,31,149,407,744,1149,10943,16024,25242,47964,73861,80744,54076,58409,9125,20163,17356,23806847.45,569801.52,496250000,86938000,0,0,0,234,234,2
Cell_14,day 24 04:00:00,193,197,201,18,1,1,16,16,11,11,12,11,11,11,1,0,16,2,2,59,190,264,431,954,2306,16897,36677,25632,40326,44785,45038,51156,40424,25247,16394,10004988.62,330987.54,150988500,86847000,0,0,0,189,189,3
Cell_14,day 24 05:00:00,311,312,307,22,0,0,13,13,23,23,23,23,23,23,0,0,13,1,1,90,133,272,527,1366,5158,23168,29377,33072,73698,54785,65030,46751,31069,22181,18913,20585476.9,846838.89,206583000,108157000,0,0,0,280,286,2
Cell_14,day 24 06:00:00,377,375,369,35,1,1,24,24,35,34,35,35,35,35,1,0,24,12,12,586,459,683,2487,2995,8356,21951,49761,82335,102895,114524,104998,89444,59276,51502,39404,30216075.19,1032914.51,360517000,192840000,0,0,25,372,366,1
Cell_14,day 24 07:00:00,392,400,400,42,2,2,24,24,26,26,26,26,26,26,2,0,24,6,6,253,87,152,689,2405,9020,25539,57727,65165,88553,101970,93556,66909,55750,34731,34575,21673645.23,625577.33,293561000,153205500,0,0,0,382,372,1
Cell_14,day 24 08:00:00,955,955,958,47,29,29,70,70,68,65,68,63,64,63,29,0,70,9,9,1147,312,448,1897,4488,16225,42718,71546,120438,170077,159549,152280,131873,100409,56884,41857,44839344.69,1623041.86,583721500,301302000,0,0,0,950,931,3
Cell_14,day 24 09:00:00,902,911,913,42,34,34,84,83,79,77,79,77,77,77,34,0,83,8,8,522,330,390,1395,3713,15783,36143,71546,136588,170077,163405,172723,133586,103981,75820,60944,46915116.8,1996517.92,618669000,358955000,0,0,0,905,876,3
Cell_14,day 24 10:00:00,732,718,718,39,14,14,43,44,32,32,32,31,30,31,14,0,43,16,16,429,287,377,1135,3024,12997,30455,67468,125125,155429,153776,146750,114705,102944,61219,46977,37261607.16,1253543.11,569656500,284031500,0,0,0,705,704,3
Cell_14,day 24 11:00:00,893,904,904,43,13,13,60,60,61,61,61,60,61,60,13,0,60,12,12,443,331,571,1621,4537,16824,29469,68682,118132,191812,163076,146750,136002,96488,51502,40927,37566774.13,1366884.29,594926000,245577500,0,0,0,867,860,3
Cell_14,day 24 12:00:00,865,868,860,50,42,41,77,76,64,65,64,64,64,64,41,0,76,22,22,760,431,598,2595,5139,14939,37574,78570,129968,192799,195875,219462,174134,120000,73519,62437,32327153.18,1909251.88,628559000,313151500,0,0,0,846,826,2
Cell_14,day 24 13:00:00,830,834,831,59,54,52,97,97,57,56,57,56,56,56,52,0,97,16,16,607,485,560,2357,6785,21635,51447,99433,151533,243954,228748,210190,195748,142179,84215,64795,71287320.06,2157080.04,1004282500,446640000,0,0,0,821,805,2
Cell_14,day 24 14:00:00,777,786,788,65,42,41,92,92,65,64,65,64,63,64,41,0,92,17,17,574,803,799,2627,6534,18190,50052,99443,167630,260863,266583,275492,244243,161712,82421,52877,81695007.34,2942181.2,1072146500,525706500,0,0,0,761,723,3
Cell_14,day 24 15:00:00,893,904,904,53,13,13,64,64,77,75,77,76,71,76,13,0,64,11,11,2315,692,605,2091,5278,17965,48615,88991,146336,224427,210260,203512,179249,138546,65892,43842,58710814.65,2861993.47,794300000,496185500,0,0,0,873,860,3
Cell_14,day 24 16:00:00,1025,1029,1032,55,30,30,69,69,58,56,58,54,52,53,30,0,69,12,12,3516,413,627,2315,5256,16447,41971,82976,136053,216124,248185,203512,176712,134000,74100,70967,64270958.78,1623041.86,792373500,347099500,0,0,0,1002,979,3
Cell_14,day 24 17:00:00,1203,1227,1292,60,54,54,138,132,103,101,103,102,101,102,54,0,132,12,12,1751,414,544,2320,5645,17876,44909,85370,158767,253529,268059,274172,212521,149563,102290,115785,88032009.33,2297449.9,1052446500,483117500,0,0,0,1177,1169,4
Cell_14,day 24 18:00:00,1203,1210,1210,66,40,41,102,102,87,88,87,87,88,87,41,0,102,22,22,2637,1142,799,2437,5930,19102,58712,103474,185632,330696,320790,300253,229094,168509,108645,86958,115641046.87,2893780.15,1563227500,547901000,0,0,0,1177,1156,4
Cell_14,day 24 19:00:00,981,987,989,64,24,24,61,61,56,55,56,56,55,56,24,0,61,18,18,2426,1456,543,3823,8153,27969,73472,116189,184647,282931,339403,259671,201845,142202,79324,59766,84201335.66,2471560.5,1361248000,476075500,0,0,0,947,931,2
Cell_14,day 24 20:00:00,996,1013,1013,64,29,29,78,78,71,70,71,71,70,71,29,0,78,18,18,936,891,990,2890,6593,21191,65899,118231,180976,279944,296828,265617,209879,161712,99072,107740,86148603.46,3473615.65,1058446500,583521500,0,0,0,964,938,4
Cell_14,day 24 21:00:00,893,904,904,54,40,40,83,83,66,66,66,66,66,66,40,0,83,10,10,1525,1352,621,2357,5329,22339,60688,93009,144086,256048,266366,229306,183363,159776,99021,67771,88032009.33,3537148.6,1095295000,531251500,0,0,0,873,847,2
Cell_14,day 24 22:00:00,632,641,641,52,5,5,34,34,48,47,48,44,44,44,5,0,36,17,17,553,1640,807,2058,4077,13287,35314,65266,124854,233624,235810,213861,214756,176694,84710,64795,81400054.55,2544973.82,1030052000,406549000,0,0,0,627,632,2
Cell_14,day 24 23:00:00,485,490,487,45,3,3,22,22,30,30,30,28,28,28,3,0,22,14,14,465,245,834,2760,3666,16011,40125,53905,102107,188016,175168,167092,126532,88459,44999,46524,60817370.34,1629651.34,848759500,305917500,0,0,0,477,471,2
Cell_14,day 25 00:00:00,311,317,317,28,1,1,24,24,37,33,35,35,33,35,1,0,24,3,3,377,345,256,1010,2246,28076,26988,66509,88314,125895,127943,99221,58531,40664,29400,18980,61509579.95,1032914.51,1177404000,326495500,0,0,0,313,304,1
Cell_14,day 25 01:00:00,266,272,272,21,0,0,19,19,19,19,19,17,18,17,0,0,19,4,4,336,885,1223,2775,2361,9514,17037,40512,87868,89513,74670,66662,46751,33916,11999,33877,27589759.78,557646.12,612701500,165640500,0,0,0,256,252,1
Cell_14,day 25 02:00:00,176,177,177,22,3,3,10,10,22,22,22,21,21,21,3,0,10,2,2,81,281,2279,829,1366,3694,12894,54374,36216,51307,31720,34310,22820,8382,44246,5994,14027657.25,649071.24,233611000,74079000,0,0,25,170,168,0
Cell_14,day 25 03:00:00,176,177,176,14,3,3,10,10,10,10,10,10,10,10,3,0,10,2,2,70,240,217,431,507,1555,5960,15944,36627,18880,20940,34310,19857,7955,3932,5994,5205525.07,197842.76,76532500,42403000,0,0,735,169,168,0
Cell_14,day 25 04:00:00,242,244,201,15,3,3,5,5,22,22,22,21,21,21,3,0,5,4,4,81,104,187,1030,1837,3616,14822,38425,65451,44507,39707,31550,19414,7955,5928,4784,11280948.93,219960.76,121751000,79161500,0,0,0,213,212,0
Cell_14,day 25 05:00:00,176,177,177,17,0,0,1,1,10,9,10,10,9,10,0,0,1,5,5,119,85,190,963,2685,4899,7725,54374,58474,45746,29595,29472,11539,4852,4865,3915,5205525.07,203804.31,123408500,60453500,0,0,0,170,168,0
Cell_14,day 25 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_14,day 25 07:00:00,425,426,434,36,10,10,12,12,44,27,42,40,25,41,10,0,12,6,6,201,760,214,763,2084,7438,17229,29118,53933,84672,83530,81726,53713,51638,43525,33893,27010977.54,967844.94,369550500,175956500,0,0,0,418,409,2
Cell_14,day 25 08:00:00,832,841,841,42,30,30,78,78,65,66,66,67,65,67,30,0,78,16,16,394,223,317,1380,3749,13919,33602,64837,107091,163311,153776,148904,120151,92892,48601,47583,37273646.22,1292219.61,476718500,233678000,0,0,0,807,785,2
Cell_14,day 25 09:00:00,752,758,758,45,30,30,49,49,55,54,55,56,54,54,30,0,48,9,9,445,263,473,1472,4526,15783,40392,80954,116325,167512,166333,147706,118092,99832,65132,41312,41385650.6,1292219.61,1325047500,305917500,0,0,0,738,692,4
Cell_14,day 25 10:00:00,556,558,566,44,41,41,84,83,49,49,49,47,49,49,41,0,83,19,19,472,384,580,1877,3877,15374,40704,89105,144190,188100,185274,191568,162589,122350,75769,73186,52258201.57,2529426.22,691416000,402554000,0,0,0,543,529,2
Cell_14,day 25 11:00:00,692,698,698,45,44,44,82,82,75,75,75,73,72,73,44,0,81,12,12,601,330,540,1795,4624,19781,44394,82206,144866,191489,191910,182353,123966,98240,53982,64139,64025206.93,1565322.3,717268500,310271500,0,0,0,669,663,2
Cell_14,day 25 12:00:00,693,698,698,49,44,44,118,118,94,93,93,93,93,93,44,0,118,19,19,518,390,522,2357,4702,18316,49052,104133,150878,200549,213431,191568,136601,121479,58738,65608,60680248.38,2757386.89,785768500,428398000,0,0,0,686,663,3
Cell_14,day 25 13:00:00,914,919,919,63,50,50,153,211,104,113,103,101,112,102,50,0,153,11,11,807,414,544,1908,4240,15242,44252,90093,150055,216124,254789,226602,181427,180361,101199,114343,62654813.4,3593098.87,886542000,550228000,0,0,0,915,907,3
Cell_14,day 25 14:00:00,955,955,955,65,51,51,118,118,86,86,86,84,84,84,51,0,122,10,10,1066,871,1004,3249,7714,21982,57562,108570,182220,282931,290379,275381,196656,182854,108120,121826,54523092.4,2947504.42,957765000,504827000,0,0,0,941,921,2
Cell_14,day 25 15:00:00,763,820,774,57,30,30,64,64,80,77,81,79,77,79,30,0,64,9,9,885,2265,1024,3726,8105,22378,58133,99443,162382,237540,259757,245909,190276,122644,62601,53573,83815276.14,7449791.02,1250857500,612653000,0,0,0,805,797,2
Cell_14,day 25 16:00:00,673,679,679,55,38,39,82,82,72,67,72,71,67,71,39,0,82,12,12,1155,1006,785,3548,7515,24136,60263,112216,178340,264324,271366,251985,219813,156760,85400,42147,61722251.07,2181345.34,917488000,503301000,0,0,0,639,622,2
Cell_14,day 25 17:00:00,986,990,990,59,20,20,69,69,61,61,61,61,60,61,20,0,69,27,27,1100,891,783,3487,7714,27137,70238,131666,201145,270178,279390,251972,204625,176042,91048,70498,76187632.64,3064831.43,1069904500,555102500,0,0,0,951,912,4
Cell_14,day 25 18:00:00,968,978,978,71,40,41,90,90,53,56,55,65,64,62,41,0,90,20,20,1654,778,1039,4405,11096,39362,131865,170089,268555,535072,387166,338671,261354,197166,95103,89650,84607811.65,4240864.94,1445771000,650707500,0,0,0,915,886,4
Cell_15,day 01 00:00:00,382,385,384,34,22,22,64,64,49,48,49,48,48,48,22,0,64,4,4,3595,565,848,509,585,11242,21555,39622,65076,98181,109939,107968,86622,41366,36999,50146,23927445.83,4338277.69,412496000,83889000,0,0,0,375,372,1
Cell_15,day 01 01:00:00,337,339,339,34,37,37,71,71,48,45,45,45,49,48,37,0,71,6,6,423,250,118,216,455,10019,19093,37436,51930,80794,97135,85898,62083,51208,30024,34737,26002613.27,974616.04,265651500,146476500,0,0,0,325,320,0
Cell_15,day 01 02:00:00,175,176,176,20,18,18,29,29,17,17,17,17,17,17,18,0,29,3,3,865,485,338,1474,2402,5246,18104,31877,33922,73577,65074,76184,92177,51661,40454,32536,39519278.75,1552521.22,399459500,217968500,0,0,0,173,171,1
Cell_15,day 01 03:00:00,117,115,118,13,5,5,15,15,12,11,12,12,11,12,5,0,16,2,2,459,309,450,1070,1614,2889,8948,19570,24091,49336,44234,69673,87456,40398,31499,15120,22310328.94,635163.53,227509500,157590000,0,0,0,103,101,0
Cell_15,day 01 04:00:00,90,90,90,12,7,7,7,3,1,1,1,1,1,1,7,0,3,3,3,44,154,163,774,809,1241,2512,9036,14164,11487,15538,19878,20836,8036,3980,5230,5009051.35,166342.84,39822000,28763000,0,0,1250,85,84,2
Cell_15,day 01 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_15,day 01 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3600,0,0,0
Cell_15,day 01 07:00:00,51,51,51,15,11,11,11,11,0,0,0,0,0,0,11,0,11,0,0,24,56,65,121,341,942,6632,6150,6934,11499,21059,19878,18795,6141,3786,9193,2699022.42,342946.14,48241000,42241000,0,0,0,49,48,0
Cell_15,day 01 08:00:00,31,31,28,7,8,8,7,7,1,1,1,0,1,0,8,0,7,0,0,5,72,28,31,31,197,5721,2581,3046,9033,8250,7546,11280,3535,3185,3619,1862985.16,211957.42,15281500,19614500,0,0,0,27,25,0
Cell_15,day 01 09:00:00,90,95,101,11,6,6,15,15,13,10,8,8,8,9,6,0,16,0,0,32,20,40,27,233,1789,1206,26520,18803,24647,23396,19205,43235,11250,9246,11918,13808243.98,230725.37,78487500,57801000,0,0,0,82,80,0
Cell_15,day 01 10:00:00,173,173,173,22,4,4,8,13,16,16,16,16,16,16,4,0,9,5,5,80,32,32,76,269,15368,8016,24922,25721,23190,25571,78280,53623,27969,54900,17926,16816627.66,790285.98,182223000,163374500,0,0,0,165,163,0
Cell_15,day 01 11:00:00,220,221,221,19,15,15,23,20,11,10,11,10,10,10,15,0,20,4,4,34,97,52,156,508,1870,9956,14719,23264,44614,46592,48700,42153,28882,22852,19283,19027334.86,571223.86,166673000,116270000,0,0,0,218,215,0
Cell_15,day 01 12:00:00,330,326,324,20,13,13,16,16,13,13,14,12,12,12,13,0,16,4,4,79,310,436,423,1136,2824,7883,14008,25991,44445,48782,62176,53560,47984,42615,29734,28817757.7,854637.54,278866500,181658500,0,0,0,310,305,1
Cell_15,day 01 13:00:00,382,392,392,21,19,19,30,30,19,19,19,18,18,18,19,0,30,6,6,261,198,125,347,846,15368,9344,16030,26561,68893,77460,81516,65040,43574,33908,26202,29298873.18,1100275.3,283919000,205984500,0,0,0,379,373,2
Cell_15,day 01 14:00:00,337,338,338,21,21,21,29,29,24,24,24,35,25,25,21,0,29,6,6,1758,228,222,472,808,3900,15100,23243,36047,63539,66514,58715,49287,40438,24788,22108,19378395.3,864152.87,260645500,169149000,0,0,0,330,323,1
Cell_15,day 01 15:00:00,290,291,289,14,7,7,12,13,16,15,16,9,9,9,7,0,12,2,2,163,171,185,511,1520,3542,10122,17719,31639,48555,42848,39572,31418,21349,16806,13551,16252690.61,571223.86,191543000,109591000,0,0,0,277,274,0
Cell_15,day 01 16:00:00,353,361,355,17,122,95,16,16,11,10,11,10,10,10,95,0,10,5,5,420,190,193,614,1370,4527,12873,21544,37792,48062,56885,70541,60013,33165,29330,14367,19378395.3,941130.66,306809000,200269500,0,0,0,347,344,2
Cell_15,day 01 17:00:00,263,266,266,19,13,13,22,20,28,28,29,15,12,24,13,0,20,7,7,87,124,206,819,1520,3167,11608,22545,22635,41268,70021,69805,61836,37108,27715,19346,20129673.26,485723.66,215199500,123455500,0,0,0,254,247,2
Cell_15,day 01 18:00:00,214,214,214,17,22,22,59,59,29,29,29,28,28,28,22,0,58,3,3,99,317,172,908,1926,3986,11006,23422,33438,51553,60833,69581,64001,40367,26338,29169,26559025.91,831707.74,230022000,162488000,0,0,0,203,193,1
Cell_15,day 01 19:00:00,228,231,231,21,13,13,22,22,13,13,13,10,10,10,13,0,22,4,4,111,205,120,902,1414,4632,12316,28167,43512,66651,76451,101728,112896,57877,28532,18879,40844272.32,1552521.22,423613500,277785000,0,0,0,218,209,1
Cell_15,day 01 20:00:00,220,222,222,25,11,11,17,17,10,11,11,8,8,8,11,0,17,9,9,1433,118,93,344,649,3353,10962,23619,45172,66904,96824,139842,97276,63496,59258,39486,55185211.98,1318233.5,578272000,304377500,0,0,0,215,205,1
Cell_15,day 01 21:00:00,132,131,131,22,10,10,17,17,9,7,7,6,6,6,10,0,17,3,3,580,479,531,538,973,3616,12963,26200,35250,57036,73917,99311,73634,48020,47271,32061,43292200.41,861897.07,349801000,220915500,0,0,5,119,115,0
Cell_15,day 01 22:00:00,87,87,85,20,7,7,12,12,6,6,6,6,6,6,7,0,12,3,3,4086,84,98,244,1158,2825,9342,21601,32820,66904,65789,90598,55810,54282,32630,29016,35747205.06,635163.53,312539000,202034500,0,0,0,82,81,0
Cell_15,day 01 23:00:00,63,63,63,14,1,1,4,4,4,4,4,4,4,4,1,0,4,1,1,169,196,104,448,417,3131,7089,19188,25721,54217,79535,77739,43619,50883,48510,14964,40717974.54,605713.55,252427000,166463000,0,0,0,60,58,0
